Order ID,Order Date,Unit Cost,Price,Order Qty,Cost of Sales,Sales,Profit,Channel,Promotion Name,Product Name,Manufacturer,Product Sub Category,Product Category,Region,City,Country,Month
3237,2016-12-15,139.1186828,588.0,12,1669.424193,6820.8,5151.375807,Store,North America Back-to-School Promotion,"A. Datum SLR Camera 35"" X358 Black",A. Datum Corporation,Digital SLR Cameras,Cameras and camcorders ,North America,Milwaukee,United States,December
3238,2016-12-27,12.27906402,13.9,6,73.67438414,83.4,9.725615863,Online,North America Back-to-School Promotion,Contoso Reserve Pen -Tablet Pen E200 Blue,"Contoso, Ltd",Computers Accessories,Computers,North America,Bethesda,United States,December
3240,2017-11-15,14.10690681,26.99,12,169.2828817,318.482,149.1991183,Store,Asian Summer Promotion,Contoso KSU-less key system M38 White,"Contoso, Ltd",Home & Office Phones,Cell phones,Asia,Canberra,Australia,November
3241,2018-08-09,41.0403305,338.0,18,738.725949,5965.7,5226.974051,Online,North America Spring Promotion,"A. Datum SLR Camera 35"" M358 Pink",A. Datum Corporation,Digital SLR Cameras,Cameras and camcorders ,North America,Bethesda,United States,August
3242,2018-06-26,97.60507558,165.0,18,1756.891361,2970.0,1213.108639,Store,North America Spring Promotion,A. Datum Ultra Compact Digital Camera M190 Orange,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,Kennebunkport,United States,June
3243,2016-09-26,17.2023873,188.0,12,206.4286476,2256.0,2049.571352,Store,European Spring Promotion,A. Datum All in One Digital Camera M200 Orange,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Europe,Moscow,Russia,September
3246,2016-08-23,153.1000741,999.0,9,1377.900667,8791.2,7413.299333,Store,North America Spring Promotion,Fabrikam Trendsetter 1/2'' 3mm X300 White,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Baytown,United States,August
3247,2017-11-27,17.37810208,67.4,10,173.7810208,674.0,500.2189792,Store,No Discount,WWI Stereo Bluetooth Headphones E1000 Blue,Wide World Importers,Bluetooth Headphones,Audio,Europe,Baildon,United Kingdom,November
3248,2017-10-14,105.1724844,219.95,20,2103.449689,4399.0,2295.550311,Store,No Discount,WWI Desktop PC1.60 E1600 White,Wide World Importers,Desktops,Computers,North America,Seattle,United States,October
3250,2017-07-02,0.033407698,36.99,9,0.300669283,332.91,332.6093307,Store,North America Spring Promotion,Contoso Multi-Use Terminal Cable E308 Black,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,North America,Atlantic City,United States,July
3252,2017-01-07,4.860835848,129.0,6,29.16501509,748.2,719.0349849,Store,North America Back-to-School Promotion,Adventure Works LCD17W E203 White,Adventure Works,Monitors,Computers,Europe,Cambridge,United Kingdom,January
3254,2017-02-01,0.349069454,4.06,360,125.6650033,1459.57,1333.904997,Store,North America Back-to-School Promotion,Contoso Original K1m Li-Ion Standard Battery E170 White,"Contoso, Ltd",Cell phones Accessories,Cell phones,North America,Hillsboro,United States,February
3257,2019-04-21,3.263403133,15.9,26,84.84848145,400.68,315.8315186,Store,North America Holiday Promotion,Contoso USB Wave Multi-media Keyboard E280 Blue,"Contoso, Ltd",Computers Accessories,Computers,North America,Spring,United States,April
3259,2018-08-16,175.3637207,279.0,9,1578.273486,2455.2,876.9265139,Store,Asian Spring Promotion,WWI LCD20W M250 Black,Wide World Importers,Monitors,Computers,Asia,Shanghai,China,August
3260,2017-03-18,147.8584666,389.0,16,2365.735466,5912.8,3547.064534,Online,European Holiday Promotion,The Phone Company PDA Handheld 4.7 inch L650 Black,The Phone Company,Smart phones & PDAs ,Cell phones,Europe,Berlin,Germany,March
3262,2018-10-22,43.30224266,139.0,20,866.0448532,2780.0,1913.955147,Store,No Discount,Proseware Screen 85in E1010 Silver,"Proseware, Inc.",Projectors & Screens,Computers,North America,Green Bay,United States,October
3263,2018-11-03,62.58337854,109.0,24,1502.001085,2594.2,1092.198915,Store,Asian Summer Promotion,Proseware Screen 80in E1010 Silver,"Proseware, Inc.",Projectors & Screens,Computers,Asia,Urumqi,China,November
3264,2019-03-21,0.85179352,0.95,20,17.0358704,19.0,1.964129596,Store,No Discount,SV USB Data Cable E600 Black,Southridge Video,Computers Accessories,Computers,Asia,Tehran,Iran,March
3265,2018-02-18,23.42235345,139.0,10,234.2235345,1390.0,1155.776466,Online,No Discount,Proseware Screen 85in E1010 White,"Proseware, Inc.",Projectors & Screens,Computers,Asia,Beijing,China,February
3267,2016-10-01,141.5224385,310.0,20,2830.44877,6200.0,3369.55123,Store,No Discount,The Phone Company Smart phones Unlocked International M800 Grey,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Stoughton,United States,October
3271,2019-05-15,30.43725365,78.0,26,791.3685948,2004.6,1213.231405,Store,Asian Holiday Promotion,Proseware Ink Jet Fax Machine E100 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Asia,Canberra,Australia,May
3273,2017-09-07,28.51721034,308.0,10,285.1721034,3080.0,2794.827897,Store,No Discount,The Phone Company Touch Screen Phones Capacitive M908 Grey,The Phone Company,Touch Screen Phones ,Cell phones,North America,Bar Harbor,United States,September
3274,2017-10-20,5.919526186,75.99,10,59.19526186,759.9,700.7047381,Store,No Discount,SV 40GB USB2.0 Portable Hard Disk E400 Red,Southridge Video,Computers Accessories,Computers,North America,Alexandria,United States,October
3276,2018-01-05,80.34777111,186.9,20,1606.955422,3738.0,2131.044578,Online,No Discount,A. Datum Bridge Digital Camera M300 Grey,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Asia,Beijing,China,January
3277,2019-04-16,0.481985924,17.99,13,6.265817006,225.7745,219.508683,Reseller,Asian Holiday Promotion,SV DVD 48 DVD Storage Binder M50 Red,Southridge Video,Movie DVD,"Music, Movies and Audio Books",Asia,Beijing,China,April
3278,2018-08-25,79.8875143,136.0,12,958.6501716,1603.44,644.7898284,Store,European Spring Promotion,Proseware All-In-One Photo Printer M200 White,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Europe,Lisbon,Portugal,August
3283,2017-04-28,16.44123605,16.99,6,98.64741628,98.542,-0.105416279,Store,North America Holiday Promotion,Contoso 3 Handset Cordless Phone System E30 White,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Minden,United States,April
3284,2017-07-01,13.60825928,55.0,13,176.9073707,690.25,513.3426293,Online,Asian Holiday Promotion,SV 2GB Laptop memory E800 Silver,Southridge Video,Computers Accessories,Computers,Asia,Beijing,China,July
3285,2017-07-29,7.529949031,95.0,36,271.0781651,3377.25,3106.171835,Online,North America Spring Promotion,Contoso Telephoto Conversion Lens M350 Blue,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,North America,Bethesda,United States,July
3287,2018-04-01,281.3272308,673.0,8,2250.617846,5249.4,2998.782154,Reseller,European Holiday Promotion,Contoso SLR Camera X144 Gold,"Contoso, Ltd",Digital SLR Cameras,Cameras and camcorders ,Europe,Paris,France,April
3294,2018-10-25,16.35562478,28.99,12,196.2674973,336.284,140.0165027,Online,Asian Summer Promotion,Contoso Hybrid system M60 White,"Contoso, Ltd",Home & Office Phones,Cell phones,Asia,Beijing,China,October
3295,2018-02-03,196.7279626,499.0,9,1770.551663,4291.4,2520.848337,Reseller,European Back-to-Scholl Promotion,WWI Projector 480p DLP12 White,Wide World Importers,Projectors & Screens,Computers,Europe,Paris,France,February
3296,2018-05-01,34.82298091,231.0,26,905.3975037,5821.2,4915.802496,Reseller,North America Holiday Promotion,A. Datum Full Frame Digital Camera X300 Black,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,Seattle,United States,May
3298,2016-11-28,112.7722684,469.0,30,3383.168052,14070.0,10686.83195,Store,No Discount,Adventure Works Desktop PC3.0 MS300 Black,Adventure Works,Desktops,Computers,Europe,Knotty Ash,United Kingdom,November
3299,2019-02-14,347.2283709,599.0,12,4166.740451,7128.1,2961.359549,Reseller,North America Back-to-School Promotion,Adventure Works Laptop16 M1601 Silver,Adventure Works,Laptops,Computers,North America,Seattle,United States,February
3300,2017-09-10,89.09713919,338.0,10,890.9713919,3380.0,2489.028608,Store,No Discount,"A. Datum SLR Camera 35"" M358 Blue",A. Datum Corporation,Digital SLR Cameras,Cameras and camcorders ,North America,Kennebunkport,United States,September
3301,2017-11-13,12.70885755,268.0,12,152.5062906,3162.4,3009.893709,Store,Asian Summer Promotion,The Phone Company PDA GPS Phone 3.5 inch M910 Black,The Phone Company,Smart phones & PDAs ,Cell phones,Asia,Islamabad,Pakistan,November
3302,2018-11-14,4.260714023,33.99,20,85.21428046,679.8,594.5857195,Store,No Discount,SV 512MB Laptop memory E800 Silver,Southridge Video,Computers Accessories,Computers,Europe,Giebelstadt,Germany,November
3303,2018-12-25,10.82899862,249.99,10,108.2899862,2499.9,2391.610014,Store,No Discount,WWI Wireless Transmitter and Bluetooth Headphones X250 Red,Wide World Importers,Bluetooth Headphones,Audio,Europe,Berne,Switzerland,December
3304,2018-02-12,16.99544512,90.0,12,203.9453414,1071.0,867.0546586,Store,North America Back-to-School Promotion,Adventure Works CRT15 E101 Black,Adventure Works,Monitors,Computers,North America,Vancouver,Canada,February
3305,2018-04-12,65.19793376,69.0,26,1695.146278,1766.4,71.25372225,Online,North America Holiday Promotion,Proseware CRT19 E201 Black,"Proseware, Inc.",Monitors,Computers,North America,Bethesda,United States,April
3306,2017-10-03,12.65962689,293.0,12,151.9155227,3398.8,3246.884477,Store,Asian Summer Promotion,Contoso Touch Screen Phones SAW/On-wall M806 Black,"Contoso, Ltd",Touch Screen Phones ,Cell phones,Asia,Damascus,Syria,October
3307,2018-09-07,18.68615707,39.9,10,186.8615707,399.0,212.1384293,Store,No Discount,Contoso Leather Case - case for digital photo camera X20 Black,"Contoso, Ltd",Computers Accessories,Computers,North America,Spokane,United States,September
3308,2017-07-23,132.5409034,411.0,9,1192.868131,3699.0,2506.131869,Store,North America Spring Promotion,Fabrikam Budget Movie-Maker 1/3'' 8.5mm E200 Black,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Edgerton,United States,July
3309,2016-09-09,20.98222132,328.0,5,104.9111066,1640.0,1535.088893,Store,No Discount,"Fabrikam SLR Camera 35"" M358 Orange","Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,North America,Calgary,Canada,September
3311,2016-06-21,0.025769625,22.0,9,0.231926622,195.8,195.5680734,Store,North America Spring Promotion,Contoso 4-Line Expandable Cordless Phone System M900 Black,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Aurora,United States,June
3312,2016-08-11,25.19988849,268.0,9,226.7989964,2371.8,2145.001004,Store,North America Spring Promotion,The Phone Company PDA Phone Unlocked 3.5 inches M530 Black,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Madison,United States,August
3313,2017-07-18,1063.726036,2295.0,24,25529.42487,54276.75,28747.32513,Online,European Spring Promotion,Contoso Projector 1080p X980 Silver,"Contoso, Ltd",Projectors & Screens,Computers,Europe,Berlin,Germany,July
3314,2016-10-22,53.18736493,999.0,10,531.8736493,9990.0,9458.126351,Store,No Discount,WWI Projector 720p DLP56 Black,Wide World Importers,Projectors & Screens,Computers,North America,East Troy,United States,October
3315,2016-11-14,1.536754921,13.5,5,7.683774605,67.5,59.8162254,Store,No Discount,Contoso Education Supplies Bundle E200 Grey,"Contoso, Ltd",Computers Accessories,Computers,North America,Syracuse,United States,November
3316,2017-02-22,239.2170335,432.0,9,2152.953302,3758.4,1605.446698,Online,European Back-to-Scholl Promotion,Fabrikam Budget Moviemaker 1/2'' 3mm E300 White,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Europe,Berlin,Germany,February
3317,2018-09-06,12.69829779,47.95,18,228.5693602,824.74,596.1706398,Store,Asian Spring Promotion,NT Wireless Bluetooth Stereo Headphones E102 Silver,Northwind Traders,Bluetooth Headphones,Audio,Asia,Yerevan,Armenia,September
3318,2019-02-19,614.7417918,850.0,12,7376.901502,10200.0,2823.098498,Store,North America Back-to-School Promotion,Fabrikam Business Videographer 2/3'' 17mm M280 Black,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Green Bay,United States,February
3320,2016-10-28,14.65811953,16.5,10,146.5811953,165.0,18.41880471,Store,No Discount,Contoso Notebook Peripheral Kit M69 Black,"Contoso, Ltd",Computers Accessories,Computers,North America,Annapolis,United States,October
3322,2017-01-16,138.9514271,301.0,20,2779.028541,6020.0,3240.971459,Online,No Discount,The Phone Company Sharp Touch Screen Phones M910 Gold,The Phone Company,Touch Screen Phones ,Cell phones,Asia,Beijing,China,January
3323,2017-04-09,158.6186557,266.0,13,2062.042524,3351.6,1289.557476,Store,North America Holiday Promotion,The Phone Company PDA Handheld 3.7 inch M630 Black,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Fort Collins,United States,April
3324,2018-04-29,43.79632211,116.0,13,569.3521874,1461.6,892.2478126,Store,North America Holiday Promotion,Proseware Mobile Receipt and Document Scanner M200 Black,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Loveland,United States,April
3325,2016-07-19,388.316908,410.0,9,3494.852172,3608.0,113.1478276,Reseller,North America Spring Promotion,Fabrikam Budget Moviemaker 2/3'' 17mm E100 White,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Seattle,United States,July
3326,2016-08-03,20.31365416,44.0,4,81.25461665,173.8,92.54538335,Online,North America Spring Promotion,SV Keyboard E10 Grey,Southridge Video,Computers Accessories,Computers,North America,Bethesda,United States,August
3327,2016-09-04,593.1649461,980.0,10,5931.649461,9800.0,3868.350539,Store,No Discount,Fabrikam Trendsetter 2/3'' 17mm X100 Grey,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Lewiston,United States,September
3328,2016-10-19,4.203268542,259.0,5,21.01634271,1295.0,1273.983657,Store,No Discount,SV Car Video TFT6.2W E6281 Brown,Southridge Video,Car Video,TV and Video,North America,Attleboro,United States,October
3329,2016-12-19,172.0624447,229.9,18,3097.124005,4069.23,972.1059949,Store,North America Back-to-School Promotion,WWI Desktop PC1.80 E1800 Brown,Wide World Importers,Desktops,Computers,North America,Edgerton,United States,December
3331,2017-04-10,119.1330925,219.0,13,1548.730203,2715.6,1166.869797,Store,North America Holiday Promotion,Contoso DVD Recorder L230 Grey,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",North America,Littleton,United States,April
3334,2018-10-05,23.87430189,208.0,12,286.4916227,2412.8,2126.308377,Store,Asian Summer Promotion,The Phone Company Smart phones 160x160 M26 Pink,The Phone Company,Smart phones & PDAs ,Cell phones,Asia,Sydney,Australia,October
3335,2016-07-04,35.40661241,229.0,24,849.7586978,5447.91,4598.151302,Online,European Spring Promotion,Proseware Projector 480p LCD12 Silver,"Proseware, Inc.",Projectors & Screens,Computers,Europe,Berlin,Germany,July
3337,2018-08-21,192.2736553,627.0,9,1730.462898,5580.3,3849.837102,Store,North America Spring Promotion,A. Datum SLR Camera X138 Silver Grey,A. Datum Corporation,Digital SLR Cameras,Cameras and camcorders ,North America,Vancouver,Canada,August
3338,2017-01-03,2.937428376,229.0,12,35.24914051,2748.0,2712.750859,Catalog,North America Back-to-School Promotion,Proseware Professional Quality Plain-Paper Fax and Copier X100 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,North Harford,United States,January
3339,2017-02-20,167.5115239,268.0,12,2010.138287,3216.0,1205.861713,Store,North America Back-to-School Promotion,The Phone Company PDA GPS Phone 3.5 inch M910 Silver,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Stoughton,United States,February
3340,2018-01-23,5.821983413,27.9,12,69.86380095,329.22,259.356199,Store,North America Back-to-School Promotion,Contoso Connectivity Starter Kit Smart Buy M680 White,"Contoso, Ltd",Computers Accessories,Computers,North America,New Bedford,United States,January
3341,2018-11-11,143.6289832,259.0,36,5170.643395,9142.7,3972.056605,Online,Asian Summer Promotion,Proseware LCD20 M200 Black,"Proseware, Inc.",Monitors,Computers,Asia,Beijing,China,November
3342,2018-03-27,11.09414983,186.9,10,110.9414983,1869.0,1758.058502,Store,No Discount,A. Datum Bridge Digital Camera M300 Black,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,Fort Lauderdale,United States,March
3344,2016-06-05,83.86587573,165.0,6,503.1952544,940.5,437.3047456,Reseller,Asian Holiday Promotion,A. Datum Ultra Compact Digital Camera M190 Black,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Asia,Beijing,China,June
3347,2017-08-02,602.1150251,665.0,9,5419.035225,5951.75,532.7147745,Store,North America Spring Promotion,"Fabrikam Home and Vacation Moviemaker 2/3"" 17mm M103 Blue","Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Wheat Ridge,United States,August
3350,2016-09-25,122.9737829,819.0,10,1229.737829,8190.0,6960.262171,Reseller,No Discount,WWI LCD24 X300 White,Wide World Importers,Monitors,Computers,North America,Seattle,United States,September
3353,2017-11-16,0.103080699,27.9,10,1.030806995,279.0,277.969193,Store,No Discount,Contoso Connectivity Starter Kit Smart Buy M680 Grey,"Contoso, Ltd",Computers Accessories,Computers,North America,Hartford,United States,November
3355,2016-08-01,54.90507001,109.99,4,219.6202801,439.96,220.3397199,Store,North America Spring Promotion,SV DVD 7-Inch Player Portable E200 White,Southridge Video,Movie DVD,"Music, Movies and Audio Books",North America,Hingham,United States,August
3356,2017-06-29,269.093955,399.0,18,4843.69119,7082.25,2238.55881,Store,North America Spring Promotion,Contoso Home Theater System 5.1 Channel M1530 White,"Contoso, Ltd",Home Theater System,TV and Video,North America,Falmouth,United States,June
3358,2018-02-02,150.8876908,219.95,24,3621.304579,5234.81,1613.505421,Store,North America Back-to-School Promotion,WWI Desktop PC1.60 E1600 Silver,Wide World Importers,Desktops,Computers,North America,Hackensack,United States,February
3359,2016-06-11,45.75405944,165.0,4,183.0162378,643.5,460.4837622,Store,North America Spring Promotion,A. Datum Ultra Compact Digital Camera M190 Orange,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,Snoqualmie,United States,June
3361,2016-09-25,8.664804049,17.99,10,86.64804049,179.9,93.25195951,Store,No Discount,SV DVD 48 DVD Storage Binder M50 Red,Southridge Video,Movie DVD,"Music, Movies and Audio Books",North America,Desoto,United States,September
3362,2016-12-20,414.5660266,1580.0,12,4974.79232,18486.0,13511.20768,Catalog,North America Back-to-School Promotion,Fabrikam Independent filmmaker 1/2'' 3mm X300 White,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,North Harford,United States,December
3363,2017-09-28,180.8924744,259.0,10,1808.924744,2590.0,781.0752562,Store,No Discount,Proseware LCD20 M200 Black,"Proseware, Inc.",Monitors,Computers,North America,Toronto,Canada,September
3364,2017-11-26,25.92101966,255.0,12,311.0522359,2958.0,2646.947764,Store,Asian Summer Promotion,Contoso 32GB Video MP3 Player M3200 Orange,"Contoso, Ltd",MP4&MP3,Audio,Asia,Shanghai,China,November
3365,2018-02-16,268.6053017,369.0,18,4834.89543,6605.1,1770.20457,Reseller,European Back-to-Scholl Promotion,Adventure Works Desktop PC1.80 ED180 Silver,Adventure Works,Desktops,Computers,Europe,Paris,France,February
3366,2016-07-01,6.768142018,16.9,4,27.07256807,60.84,33.76743193,Store,European Holiday Promotion,Contoso USB Data Link - direct connect adapter E600 White,"Contoso, Ltd",Computers Accessories,Computers,Europe,Bucharest,Romania,July
3369,2017-02-09,141.0876908,268.0,12,1693.05229,3216.0,1522.94771,Store,North America Back-to-School Promotion,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Azure,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,Waukesha,United States,February
3370,2018-09-25,8.860613872,12.99,20,177.2122774,259.8,82.58772256,Store,No Discount,Contoso 512MB MP3 Player E51 Blue,"Contoso, Ltd",MP4&MP3,Audio,North America,Sebring,United States,September
3371,2016-10-15,50.25667709,160.0,10,502.5667709,1600.0,1097.433229,Store,No Discount,Proseware Ink Jet Instant PDF Sheet-Fed Scanner M300 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Rochester,United States,October
3374,2017-05-23,59.13959028,179.99,13,768.8146736,2231.876,1463.061326,Store,North America Holiday Promotion,Contoso DVD 12-Inch Player Portable M400 White,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",North America,Fredericksburg,United States,May
3375,2019-01-09,5.705214351,16.9,18,102.6938583,299.13,196.4361417,Store,European Back-to-Scholl Promotion,Contoso USB Data Link-direct connect adapter E600 Black,"Contoso, Ltd",Computers Accessories,Computers,Europe,Knotty Ash,United Kingdom,January
3377,2018-03-20,46.23491844,180.0,10,462.3491844,1800.0,1337.650816,Store,No Discount,Fabrikam Social videographer 1'' 25mm E400 Black,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Cheney,United States,March
3378,2018-05-13,28.54816478,99.0,13,371.1261421,1257.3,886.1738579,Store,Asian Holiday Promotion,Proseware LCD15 E103 White,"Proseware, Inc.",Monitors,Computers,Asia,Osaka,Japan,May
3379,2018-02-14,688.1239478,1580.0,12,8257.487374,18802.0,10544.51263,Store,North America Back-to-School Promotion,Fabrikam Independent Filmmaker 1/2'' 3mm X300 Grey,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Greenville,United States,February
3381,2017-10-18,119.1114921,229.0,10,1191.114921,2290.0,1098.885079,Reseller,No Discount,Contoso Projector 480p M480 Black,"Contoso, Ltd",Projectors & Screens,Computers,North America,Seattle,United States,October
3383,2019-03-04,18.02283289,236.0,10,180.2283289,2360.0,2179.771671,Store,No Discount,Proseware Slim-Design Fax Machine with Answering System X180 Green,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Milliken,United States,March
3384,2016-07-24,58.56830812,59.0,4,234.2732325,227.15,-7.123232488,Store,North America Spring Promotion,Proseware CRT17 E104 Black,"Proseware, Inc.",Monitors,Computers,North America,Fort Collins,United States,July
3387,2016-11-02,195.4042897,334.0,20,3908.085793,6680.0,2771.914207,Store,No Discount,Fabrikam SLR Camera M147 Silver,"Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,Europe,Madrid,Spain,November
3389,2016-08-15,5.53059383,25.69,4,22.12237532,98.9065,76.78412468,Store,North America Spring Promotion,NT Bluetooth Stereo Headphones E52 Yellow,Northwind Traders,Bluetooth Headphones,Audio,North America,Toronto,Canada,August
3391,2016-10-09,13.00891742,66.0,5,65.04458712,330.0,264.9554129,Store,No Discount,SV 8xDVD E140 Black,Southridge Video,VCD & DVD,TV and Video,North America,Houston,United States,October
3392,2019-01-07,215.1766371,326.0,24,5164.239291,7824.0,2659.760709,Store,North America Back-to-School Promotion,Adventure Works Laptop8.9 E0890 Black,Adventure Works,Laptops,Computers,North America,South Portland,United States,January
3394,2017-03-12,68.04577544,328.0,4,272.1831018,1246.4,974.2168982,Store,European Holiday Promotion,"Fabrikam SLR Camera 35"" M358 Orange","Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,Europe,Athens,Greece,March
3395,2017-04-26,19.44948196,35.99,13,252.8432654,439.078,186.2347346,Store,North America Holiday Promotion,Contoso Expandable 3-Handset Cordless Phone System M204 White,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,San Antonio,United States,April
3396,2017-09-21,33.57258009,280.0,10,335.7258009,2800.0,2464.274199,Store,No Discount,The Phone Company PDA Palm 3.5 inch M810 Silver,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Austin,United States,September
3399,2016-08-31,147.6660633,196.9,10,1476.660633,1969.0,492.339367,Store,No Discount,A. Datum SLR-like Digital Camera M400 Silver,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,Appleton,United States,August
3401,2017-05-18,14.43972315,16.0,12,173.2766778,176.0,2.723322242,Reseller,North America Holiday Promotion,Contoso Phone for MSN E200 Black,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Seattle,United States,May
3402,2017-05-06,11.33052072,41.73,6,67.98312435,250.38,182.3968757,Store,North America Holiday Promotion,SV Keyboard E90 White,Southridge Video,Computers Accessories,Computers,North America,Vancouver,Canada,May
3404,2017-07-09,8.954783479,369.0,24,214.9148035,8830.17,8615.255197,Online,European Spring Promotion,Adventure Works Desktop PC1.80 ED180 Silver,Adventure Works,Desktops,Computers,Europe,Berlin,Germany,July
3405,2017-03-01,124.0691063,427.0,12,1488.829276,5038.6,3549.770724,Store,North America Back-to-School Promotion,A. Datum SLR Camera X142 Orange,A. Datum Corporation,Digital SLR Cameras,Cameras and camcorders ,North America,Appleton,United States,March
3408,2018-02-20,3.650558705,300.0,12,43.80670446,3570.0,3526.193296,Store,North America Back-to-School Promotion,The Phone Company Smart phones Expert M400 White,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Thornton,United States,February
3409,2018-04-12,379.594324,482.0,13,4934.726212,6169.6,1234.873788,Store,North America Holiday Promotion,Fabrikam Budget Moviemaker 1/2'' 3mm E300 Black,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Ottawa,Canada,April
3410,2018-06-01,665.8640225,1184.97,13,8656.232293,15049.119,6392.886707,Store,Asian Holiday Promotion,"Adventure Works 40"" LCD HDTV M690 Brown",Adventure Works,Televisions,TV and Video,Asia,Taipei,Taiwan,June
3411,2017-07-26,54.01468584,79.0,9,486.1321726,711.0,224.8678274,Store,North America Spring Promotion,Proseware Fax Machine E100 White,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Greeley,United States,July
3414,2016-11-29,7.940891398,41.73,6,47.64534839,237.861,190.2156516,Online,Asian Summer Promotion,SV Keyboard E90 Silver,Southridge Video,Computers Accessories,Computers,Asia,Beijing,China,November
3416,2018-09-21,297.4282124,627.0,10,2974.282124,6270.0,3295.717876,Store,No Discount,Fabrikam SLR Camera X149 Pink,"Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,North America,Jersey City,United States,September
3417,2019-03-02,9.696563459,12.66,9,87.26907113,113.94,26.67092887,Store,European Back-to-Scholl Promotion,SV DVD 55DVD Storage Binder M56 Red,Southridge Video,Movie DVD,"Music, Movies and Audio Books",Europe,Leeds,United Kingdom,March
3419,2017-06-23,0.379602368,46.99,9,3.416421312,420.5605,417.1440787,Store,North America Spring Promotion,Contoso In front of Centrex L15 Black,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Charlottesville,United States,June
3421,2016-10-06,12.73667175,59.99,5,63.68335875,299.95,236.2666412,Store,No Discount,Contoso 4G MP3 Player E400 Black,"Contoso, Ltd",MP4&MP3,Audio,North America,Desoto,United States,October
3423,2017-04-08,80.24156266,199.95,26,2086.280629,5038.74,2952.459371,Reseller,North America Holiday Promotion,WWI 2GB Pulse Smart pen M100 Silver,Wide World Importers,Recording Pen,Audio,North America,Seattle,United States,April
3424,2016-06-04,85.95833307,129.0,4,343.8333323,490.2,146.3666677,Store,North America Spring Promotion,The Phone Company Smart phones without camera E100 Gold,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Provincetown,United States,June
3425,2017-07-12,22.43657446,382.95,9,201.9291702,3427.4025,3225.47333,Store,North America Spring Promotion,Proseware Laptop12 M210 Black,"Proseware, Inc.",Laptops,Computers,North America,Tallahassee,United States,July
3426,2017-08-12,86.12887136,289.0,24,2067.092913,6875.31,4808.217087,Reseller,European Spring Promotion,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Black,The Phone Company,Touch Screen Phones ,Cell phones,Europe,Paris,France,August
3427,2017-05-15,81.42039018,99.0,6,488.5223411,514.8,26.2776589,Store,North America Holiday Promotion,Adventure Works LCD17 E200 White,Adventure Works,Monitors,Computers,North America,Houston,United States,May
3428,2017-11-18,154.0530407,199.0,10,1540.530407,1990.0,449.4695931,Store,No Discount,The Phone Company Finger Touch Screen Phones M30 Black,The Phone Company,Touch Screen Phones ,Cell phones,North America,Worcester,United States,November
